name,collectedAt,timestamp,value
teastore-auth-cb9754d67-s9hz5,1623318119.6907413,2021-06-10T09:41:19Z,1153660152n
teastore-db-97685dd55-zzbx5,1623318119.6907413,2021-06-10T09:41:05Z,58365066n
teastore-image-6d4545697c-cgsth,1623318119.6907413,2021-06-10T09:41:16Z,923411928n
teastore-persistence-7478f4bd7b-66fn2,1623318119.6907413,2021-06-10T09:41:15Z,919101645n
teastore-persistence-7478f4bd7b-rsxf6,1623318119.6907413,2021-06-10T09:41:18Z,914922862n
teastore-recommender-7d7574595c-rxdfq,1623318119.6907413,2021-06-10T09:41:10Z,128352943n
teastore-registry-676c97dc8b-w7g2q,1623318119.6907413,2021-06-10T09:41:01Z,10853820n
teastore-webui-5895447bdf-4d7mc,1623318119.6907413,2021-06-10T09:41:18Z,1148048094n
teastore-webui-5895447bdf-6nkzb,1623318119.6907413,2021-06-10T09:41:20Z,1022884603n
teastore-webui-5895447bdf-crgkv,1623318119.6907413,2021-06-10T09:41:18Z,1127361019n
teastore-webui-5895447bdf-cxrnx,1623318119.6907413,2021-06-10T09:41:17Z,1031703334n
teastore-webui-5895447bdf-j74jt,1623318119.6907413,2021-06-10T09:41:12Z,1321334904n
teastore-webui-5895447bdf-krvwp,1623318119.6907413,2021-06-10T09:41:16Z,469968524n
teastore-webui-5895447bdf-nns2b,1623318119.6907413,2021-06-10T09:41:03Z,1231587189n
teastore-webui-5895447bdf-w5f4r,1623318119.6907413,2021-06-10T09:41:08Z,1383745330n
teastore-webui-5895447bdf-wmkvz,1623318119.6907413,2021-06-10T09:41:08Z,883015293n
teastore-webui-5895447bdf-wt64w,1623318119.6907413,2021-06-10T09:41:09Z,1268871021n
teastore-auth-cb9754d67-c4qpr,1623318124.6935568,2021-06-10T09:41:09Z,561452806n
teastore-auth-cb9754d67-s9hz5,1623318124.6935568,2021-06-10T09:41:19Z,1153660152n
teastore-db-97685dd55-zzbx5,1623318124.6935568,2021-06-10T09:41:05Z,58365066n
teastore-image-6d4545697c-cgsth,1623318124.6935568,2021-06-10T09:41:16Z,923411928n
teastore-persistence-7478f4bd7b-66fn2,1623318124.6935568,2021-06-10T09:41:15Z,919101645n
teastore-persistence-7478f4bd7b-rsxf6,1623318124.6935568,2021-06-10T09:41:18Z,914922862n
teastore-recommender-7d7574595c-rxdfq,1623318124.6935568,2021-06-10T09:41:10Z,128352943n
teastore-registry-676c97dc8b-w7g2q,1623318124.6935568,2021-06-10T09:41:01Z,10853820n
teastore-webui-5895447bdf-4d7mc,1623318124.6935568,2021-06-10T09:41:18Z,1148048094n
teastore-webui-5895447bdf-6nkzb,1623318124.6935568,2021-06-10T09:41:20Z,1022884603n
teastore-webui-5895447bdf-crgkv,1623318124.6935568,2021-06-10T09:41:18Z,1127361019n
teastore-webui-5895447bdf-cxrnx,1623318124.6935568,2021-06-10T09:41:17Z,1031703334n
teastore-webui-5895447bdf-j74jt,1623318124.6935568,2021-06-10T09:41:12Z,1321334904n
teastore-webui-5895447bdf-krvwp,1623318124.6935568,2021-06-10T09:41:16Z,469968524n
teastore-webui-5895447bdf-nns2b,1623318124.6935568,2021-06-10T09:41:03Z,1231587189n
teastore-webui-5895447bdf-w5f4r,1623318124.6935568,2021-06-10T09:41:08Z,1383745330n
teastore-webui-5895447bdf-wmkvz,1623318124.6935568,2021-06-10T09:41:08Z,883015293n
teastore-webui-5895447bdf-wt64w,1623318124.6935568,2021-06-10T09:41:09Z,1268871021n
teastore-auth-cb9754d67-c4qpr,1623318129.6976728,2021-06-10T09:41:09Z,561452806n
teastore-auth-cb9754d67-s9hz5,1623318129.6976728,2021-06-10T09:41:19Z,1153660152n
teastore-db-97685dd55-zzbx5,1623318129.6976728,2021-06-10T09:41:05Z,58365066n
teastore-image-6d4545697c-cgsth,1623318129.6976728,2021-06-10T09:41:16Z,923411928n
teastore-persistence-7478f4bd7b-66fn2,1623318129.6976728,2021-06-10T09:41:15Z,919101645n
teastore-persistence-7478f4bd7b-rsxf6,1623318129.6976728,2021-06-10T09:41:18Z,914922862n
teastore-recommender-7d7574595c-rxdfq,1623318129.6976728,2021-06-10T09:41:10Z,128352943n
teastore-registry-676c97dc8b-w7g2q,1623318129.6976728,2021-06-10T09:41:01Z,10853820n
teastore-webui-5895447bdf-4d7mc,1623318129.6976728,2021-06-10T09:41:18Z,1148048094n
teastore-webui-5895447bdf-6nkzb,1623318129.6976728,2021-06-10T09:41:20Z,1022884603n
teastore-webui-5895447bdf-crgkv,1623318129.6976728,2021-06-10T09:41:18Z,1127361019n
teastore-webui-5895447bdf-cxrnx,1623318129.6976728,2021-06-10T09:41:17Z,1031703334n
teastore-webui-5895447bdf-j74jt,1623318129.6976728,2021-06-10T09:41:12Z,1321334904n
teastore-webui-5895447bdf-krvwp,1623318129.6976728,2021-06-10T09:41:16Z,469968524n
teastore-webui-5895447bdf-nns2b,1623318129.6976728,2021-06-10T09:41:03Z,1231587189n
teastore-webui-5895447bdf-w5f4r,1623318129.6976728,2021-06-10T09:41:08Z,1383745330n
teastore-webui-5895447bdf-wmkvz,1623318129.6976728,2021-06-10T09:41:08Z,883015293n
teastore-webui-5895447bdf-wt64w,1623318129.6976728,2021-06-10T09:41:09Z,1268871021n
teastore-auth-cb9754d67-c4qpr,1623318134.7023726,2021-06-10T09:41:09Z,561452806n
teastore-auth-cb9754d67-s9hz5,1623318134.7023726,2021-06-10T09:41:19Z,1153660152n
teastore-db-97685dd55-zzbx5,1623318134.7023726,2021-06-10T09:41:05Z,58365066n
teastore-image-6d4545697c-cgsth,1623318134.7023726,2021-06-10T09:41:16Z,923411928n
teastore-persistence-7478f4bd7b-66fn2,1623318134.7023726,2021-06-10T09:41:15Z,919101645n
teastore-persistence-7478f4bd7b-rsxf6,1623318134.7023726,2021-06-10T09:41:18Z,914922862n
teastore-recommender-7d7574595c-rxdfq,1623318134.7023726,2021-06-10T09:41:10Z,128352943n
teastore-registry-676c97dc8b-w7g2q,1623318134.7023726,2021-06-10T09:41:01Z,10853820n
teastore-webui-5895447bdf-4d7mc,1623318134.7023726,2021-06-10T09:41:18Z,1148048094n
teastore-webui-5895447bdf-6nkzb,1623318134.7023726,2021-06-10T09:41:20Z,1022884603n
teastore-webui-5895447bdf-crgkv,1623318134.7023726,2021-06-10T09:41:18Z,1127361019n
teastore-webui-5895447bdf-cxrnx,1623318134.7023726,2021-06-10T09:41:17Z,1031703334n
teastore-webui-5895447bdf-j74jt,1623318134.7023726,2021-06-10T09:41:12Z,1321334904n
teastore-webui-5895447bdf-krvwp,1623318134.7023726,2021-06-10T09:41:16Z,469968524n
teastore-webui-5895447bdf-nns2b,1623318134.7023726,2021-06-10T09:41:03Z,1231587189n
teastore-webui-5895447bdf-w5f4r,1623318134.7023726,2021-06-10T09:41:08Z,1383745330n
teastore-webui-5895447bdf-wmkvz,1623318134.7023726,2021-06-10T09:41:08Z,883015293n
teastore-webui-5895447bdf-wt64w,1623318134.7023726,2021-06-10T09:41:09Z,1268871021n
teastore-auth-cb9754d67-c4qpr,1623318139.7066693,2021-06-10T09:41:09Z,561452806n
teastore-auth-cb9754d67-s9hz5,1623318139.7066693,2021-06-10T09:41:19Z,1153660152n
teastore-db-97685dd55-zzbx5,1623318139.7066693,2021-06-10T09:41:05Z,58365066n
teastore-image-6d4545697c-cgsth,1623318139.7066693,2021-06-10T09:41:16Z,923411928n
teastore-persistence-7478f4bd7b-66fn2,1623318139.7066693,2021-06-10T09:41:15Z,919101645n
teastore-persistence-7478f4bd7b-rsxf6,1623318139.7066693,2021-06-10T09:41:18Z,914922862n
teastore-recommender-7d7574595c-rxdfq,1623318139.7066693,2021-06-10T09:41:10Z,128352943n
teastore-registry-676c97dc8b-w7g2q,1623318139.7066693,2021-06-10T09:41:01Z,10853820n
teastore-webui-5895447bdf-4d7mc,1623318139.7066693,2021-06-10T09:41:18Z,1148048094n
teastore-webui-5895447bdf-6nkzb,1623318139.7066693,2021-06-10T09:41:20Z,1022884603n
teastore-webui-5895447bdf-crgkv,1623318139.7066693,2021-06-10T09:41:18Z,1127361019n
teastore-webui-5895447bdf-cxrnx,1623318139.7066693,2021-06-10T09:41:17Z,1031703334n
teastore-webui-5895447bdf-j74jt,1623318139.7066693,2021-06-10T09:41:12Z,1321334904n
teastore-webui-5895447bdf-krvwp,1623318139.7066693,2021-06-10T09:41:16Z,469968524n
teastore-webui-5895447bdf-nns2b,1623318139.7066693,2021-06-10T09:41:03Z,1231587189n
teastore-webui-5895447bdf-w5f4r,1623318139.7066693,2021-06-10T09:41:08Z,1383745330n
teastore-webui-5895447bdf-wmkvz,1623318139.7066693,2021-06-10T09:41:08Z,883015293n
teastore-webui-5895447bdf-wt64w,1623318139.7066693,2021-06-10T09:41:09Z,1268871021n
teastore-auth-cb9754d67-c4qpr,1623318144.7098262,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318144.7098262,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318144.7098262,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318144.7098262,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318144.7098262,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318144.7098262,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318144.7098262,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318144.7098262,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318144.7098262,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318144.7098262,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318144.7098262,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318144.7098262,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318144.7098262,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318144.7098262,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318144.7098262,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318144.7098262,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318144.7098262,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318144.7098262,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318144.7098262,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318144.7098262,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318144.7098262,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318144.7098262,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318144.7098262,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318144.7098262,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318144.7098262,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318144.7098262,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318149.7147932,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318149.7147932,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318149.7147932,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318149.7147932,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318149.7147932,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318149.7147932,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318149.7147932,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318149.7147932,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318149.7147932,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318149.7147932,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318149.7147932,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318149.7147932,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318149.7147932,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318149.7147932,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318149.7147932,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318149.7147932,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318149.7147932,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318149.7147932,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318149.7147932,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318149.7147932,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318149.7147932,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318149.7147932,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318149.7147932,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318149.7147932,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318149.7147932,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318149.7147932,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318154.7176387,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318154.7176387,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318154.7176387,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318154.7176387,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318154.7176387,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318154.7176387,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318154.7176387,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318154.7176387,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318154.7176387,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318154.7176387,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318154.7176387,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318154.7176387,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318154.7176387,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318154.7176387,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318154.7176387,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318154.7176387,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318154.7176387,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318154.7176387,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318154.7176387,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318154.7176387,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318154.7176387,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318154.7176387,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318154.7176387,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318154.7176387,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318154.7176387,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318154.7176387,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318159.722572,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318159.722572,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318159.722572,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318159.722572,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318159.722572,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318159.722572,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318159.722572,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318159.722572,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318159.722572,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318159.722572,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318159.722572,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318159.722572,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318159.722572,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318159.722572,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318159.722572,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318159.722572,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318159.722572,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318159.722572,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318159.722572,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318159.722572,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318159.722572,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318159.722572,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318159.722572,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318159.722572,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318159.722572,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318159.722572,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318164.7276874,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318164.7276874,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318164.7276874,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318164.7276874,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318164.7276874,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318164.7276874,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318164.7276874,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318164.7276874,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318164.7276874,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318164.7276874,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318164.7276874,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318164.7276874,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318164.7276874,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318164.7276874,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318164.7276874,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318164.7276874,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318164.7276874,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318164.7276874,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318164.7276874,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318164.7276874,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318164.7276874,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318164.7276874,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318164.7276874,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318164.7276874,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318164.7276874,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318164.7276874,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318169.7306674,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318169.7306674,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318169.7306674,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318169.7306674,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318169.7306674,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318169.7306674,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318169.7306674,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318169.7306674,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318169.7306674,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318169.7306674,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318169.7306674,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318169.7306674,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318169.7306674,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318169.7306674,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318169.7306674,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318169.7306674,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318169.7306674,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318169.7306674,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318169.7306674,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318169.7306674,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318169.7306674,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318169.7306674,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318169.7306674,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318169.7306674,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318169.7306674,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318169.7306674,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318174.7338765,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318174.7338765,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318174.7338765,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318174.7338765,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318174.7338765,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318174.7338765,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318174.7338765,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318174.7338765,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318174.7338765,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318174.7338765,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318174.7338765,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318174.7338765,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318174.7338765,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318174.7338765,2021-06-10T09:42:19Z,114036064n
teastore-webui-5895447bdf-7qknm,1623318174.7338765,2021-06-10T09:42:07Z,553382511n
teastore-webui-5895447bdf-89hz8,1623318174.7338765,2021-06-10T09:42:18Z,698047816n
teastore-webui-5895447bdf-crgkv,1623318174.7338765,2021-06-10T09:42:14Z,267175596n
teastore-webui-5895447bdf-cxrnx,1623318174.7338765,2021-06-10T09:42:06Z,229313591n
teastore-webui-5895447bdf-ht5f8,1623318174.7338765,2021-06-10T09:42:10Z,816831158n
teastore-webui-5895447bdf-j74jt,1623318174.7338765,2021-06-10T09:42:17Z,187208449n
teastore-webui-5895447bdf-krvwp,1623318174.7338765,2021-06-10T09:42:15Z,86110934n
teastore-webui-5895447bdf-lzlgr,1623318174.7338765,2021-06-10T09:42:08Z,781662963n
teastore-webui-5895447bdf-nns2b,1623318174.7338765,2021-06-10T09:42:17Z,251390054n
teastore-webui-5895447bdf-w5f4r,1623318174.7338765,2021-06-10T09:42:11Z,207905746n
teastore-webui-5895447bdf-wmkvz,1623318174.7338765,2021-06-10T09:42:13Z,239681311n
teastore-webui-5895447bdf-wt64w,1623318174.7338765,2021-06-10T09:42:03Z,334632409n
teastore-auth-cb9754d67-c4qpr,1623318179.7378192,2021-06-10T09:42:08Z,252085932n
teastore-auth-cb9754d67-nrvws,1623318179.7378192,2021-06-10T09:42:12Z,450008528n
teastore-auth-cb9754d67-s9hz5,1623318179.7378192,2021-06-10T09:42:18Z,210587090n
teastore-db-97685dd55-zzbx5,1623318179.7378192,2021-06-10T09:42:12Z,47576475n
teastore-image-6d4545697c-cgsth,1623318179.7378192,2021-06-10T09:42:07Z,525312467n
teastore-image-6d4545697c-dbmlj,1623318179.7378192,2021-06-10T09:42:18Z,3000740149n
teastore-persistence-7478f4bd7b-66fn2,1623318179.7378192,2021-06-10T09:42:05Z,380949549n
teastore-persistence-7478f4bd7b-rgpx9,1623318179.7378192,2021-06-10T09:42:09Z,916087755n
teastore-persistence-7478f4bd7b-rsxf6,1623318179.7378192,2021-06-10T09:42:07Z,348876465n
teastore-recommender-7d7574595c-rxdfq,1623318179.7378192,2021-06-10T09:42:16Z,71008098n
teastore-registry-676c97dc8b-w7g2q,1623318179.7378192,2021-06-10T09:42:12Z,15992234n
teastore-webui-5895447bdf-42q7m,1623318179.7378192,2021-06-10T09:42:19Z,361140057n
teastore-webui-5895447bdf-4d7mc,1623318179.7378192,2021-06-10T09:42:16Z,136044297n
teastore-webui-5895447bdf-6nkzb,1623318179.7378192,2021-06-10T09:42:19Z,114036064n
