Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,07.06.2021;17:20:38982
124.5,415.0,411,0,0,0.005,124.486
125.5,418.0,416,0,0,0.01,125.493
126.5,421.0,422,0,0,0.014,126.494
127.5,425.0,427,0,0,0.008,127.489
128.5,428.0,431,0,0,0.01,128.494
129.5,431.0,431,0,0,0.005,129.491
130.5,435.0,435,0,0,0.003,130.492
131.5,438.0,435,0,0,0.007,131.493
132.5,441.0,441,0,0,0.01,132.494
133.5,445.0,422,0,0,0.009,133.5
134.5,448.0,377,0,0,0.13,134.501
135.5,451.0,546,0,0,0.108,135.496
136.5,455.0,457,0,0,0.004,136.491
137.5,458.0,456,0,0,0.006,137.493
138.5,461.0,453,0,0,0.012,138.488
139.5,465.0,475,0,0,0.009,139.504
140.5,468.0,460,0,0,0.009,140.496
141.5,471.0,479,0,0,0.007,141.498
142.5,475.0,475,0,0,0.003,142.508
143.5,478.0,478,0,0,0.009,143.498
144.5,481.0,471,0,0,0.01,144.501
145.5,485.0,372,0,0,0.009,145.486
146.5,488.0,475,0,0,0.007,146.491
147.5,491.0,488,0,0,0.007,147.497
148.5,495.0,497,0,0,0.011,148.496
149.5,498.0,500,0,0,0.005,149.494
150.5,501.0,484,75,0,0.022,150.495
151.5,505.0,449,75,0,0.008,151.492
152.5,508.0,528,0,0,0.116,152.494
153.5,511.0,494,0,0,0.004,153.53
154.5,515.0,516,0,0,0.019,154.495
155.5,518.0,572,0,0,0.24,155.499
156.5,521.0,469,3,0,0.013,156.498
157.5,525.0,519,0,0,0.062,157.493
158.5,528.0,524,0,0,0.005,158.492
159.5,531.0,577,0,0,0.128,159.499
160.5,535.0,545,0,0,0.067,160.495
161.5,538.0,503,0,0,0.011,161.51
162.5,541.0,579,0,0,0.079,162.492
163.5,545.0,543,0,0,0.01,163.493
164.5,548.0,550,0,0,0.014,164.505
165.5,551.0,546,0,0,0.008,165.495
166.5,555.0,559,0,0,0.008,166.493
167.5,558.0,559,0,0,0.007,167.5
168.5,561.0,558,0,0,0.007,168.491
169.5,565.0,565,0,0,0.011,169.492
170.5,568.0,571,0,0,0.01,170.508
171.5,571.0,571,0,0,0.008,171.498
172.5,575.0,575,0,0,0.007,172.502
173.5,578.0,574,0,0,0.006,173.491
174.5,581.0,577,0,0,0.02,174.489
175.5,585.0,590,0,0,0.01,175.491
176.5,588.0,591,0,0,0.008,176.493
177.5,591.0,588,0,0,0.006,177.499
178.5,595.0,592,0,0,0.007,178.487
179.5,598.0,602,0,0,0.01,179.505
180.5,601.0,600,0,0,0.007,180.498
181.5,605.0,608,0,0,0.007,181.502
182.5,608.0,607,0,0,0.005,182.498
183.5,611.0,612,0,0,0.009,183.504
184.5,615.0,612,0,0,0.012,184.503
185.5,618.0,618,0,0,0.007,185.489
186.5,621.0,622,0,0,0.006,186.495
187.5,625.0,627,0,0,0.006,187.5
188.5,628.0,627,0,0,0.01,188.504
189.5,631.0,628,0,0,0.008,189.489
190.5,635.0,638,0,0,0.007,190.491
191.5,638.0,634,0,0,0.005,191.489
192.5,641.0,637,0,0,0.011,192.511
193.5,645.0,653,0,0,0.009,193.514
194.5,648.0,649,0,0,0.007,194.501
195.5,651.0,650,0,0,0.006,195.502
196.5,655.0,654,0,0,0.006,196.494
197.5,658.0,650,0,0,0.01,197.491
198.5,661.0,652,0,0,0.008,198.498
199.5,665.0,679,0,0,0.007,199.489
200.5,668.0,671,0,0,0.006,200.5
201.5,671.0,668,0,0,0.011,201.494
202.5,675.0,679,0,0,0.008,202.492
203.5,678.0,679,0,0,0.007,203.49
204.5,681.0,675,0,0,0.005,204.488
205.5,685.0,691,0,0,0.009,205.507
206.5,688.0,670,0,0,0.008,206.489
207.5,691.0,703,0,0,0.008,207.507
208.5,695.0,650,0,0,0.006,208.492
209.5,698.0,701,0,0,0.01,209.501
210.5,701.0,698,0,0,0.007,210.502
211.5,705.0,706,0,0,0.006,211.492
212.5,708.0,707,6,0,0.115,212.497
213.5,711.0,729,18,0,0.057,213.486
214.5,715.0,685,0,0,0.024,214.499
215.5,718.0,688,0,0,0.015,215.496
216.5,721.0,742,3,0,0.14,216.494
217.5,725.0,709,14,0,0.036,217.488
218.5,728.0,721,1,0,0.073,218.489
219.5,731.0,763,5,0,0.073,219.49
220.5,735.0,722,0,0,0.021,220.497
221.5,738.0,761,0,0,0.036,221.497
222.5,741.0,721,0,0,0.009,222.499
223.5,745.0,716,0,0,0.048,223.491
224.5,748.0,770,0,0,0.025,224.499
225.5,751.0,754,0,0,0.009,225.5
226.5,755.0,764,0,0,0.103,226.491
227.5,758.0,776,0,0,0.116,227.494
228.5,761.0,753,0,0,0.015,228.5
229.5,765.0,768,0,0,0.016,229.498
230.5,768.0,767,0,0,0.016,230.489
231.5,771.0,770,0,0,0.012,231.489
232.5,775.0,776,0,0,0.013,232.488
233.5,778.0,787,0,0,0.009,233.497
234.5,781.0,766,0,0,0.009,234.492
235.5,785.0,796,0,0,0.009,235.494
236.5,788.0,780,0,0,0.008,236.488
237.5,791.0,791,0,0,0.009,237.489
238.5,795.0,793,0,0,0.015,238.486
239.5,798.0,812,0,0,0.008,239.494
240.5,801.0,797,0,0,0.008,240.494
241.5,805.0,805,0,0,0.009,241.49
242.5,808.0,811,0,0,0.009,242.497
243.5,811.0,800,0,0,0.008,243.488
244.5,815.0,817,0,0,0.012,244.489
245.5,818.0,828,0,0,0.009,245.503
246.5,821.0,820,0,0,0.007,246.498
247.5,825.0,822,0,0,0.01,247.493
248.5,828.0,823,0,0,0.012,248.5
249.5,831.0,839,0,0,0.012,249.499
250.5,835.0,832,0,0,0.007,250.497
251.5,838.0,842,0,0,0.008,251.497
252.5,841.0,835,0,0,0.008,252.493
253.5,845.0,850,0,0,0.007,253.498
254.5,848.0,843,0,0,0.008,254.488
255.5,851.0,855,0,0,0.008,255.504
256.5,855.0,857,0,0,0.007,256.502
257.5,858.0,858,0,0,0.008,257.503
258.5,861.0,851,0,0,0.011,258.489
259.5,865.0,875,0,0,0.008,259.494
260.5,868.0,864,0,0,0.008,260.501
261.5,871.0,870,0,0,0.009,261.492
262.5,875.0,877,0,0,0.008,262.489
263.5,878.0,875,0,0,0.012,263.497
264.5,881.0,867,0,0,0.009,264.492
265.5,885.0,862,0,0,0.011,265.492
266.5,888.0,885,0,0,0.008,266.494
267.5,891.0,890,0,0,0.008,267.496
268.5,895.0,898,0,0,0.009,268.494
269.5,898.0,878,0,0,0.008,269.486
270.5,901.0,901,0,0,0.01,270.493
271.5,905.0,907,0,0,0.008,271.495
272.5,908.0,905,16,0,0.139,272.494
273.5,911.0,899,21,0,0.04,273.495
274.5,915.0,919,3,0,0.065,274.507
275.5,918.0,928,0,0,0.034,275.501
276.5,921.0,938,0,0,0.042,276.495
277.5,925.0,926,0,0,0.019,277.501
278.5,928.0,929,0,0,0.011,278.497
279.5,931.0,930,0,0,0.008,279.489
280.5,935.0,940,0,0,0.012,280.496
281.5,938.0,932,0,0,0.016,281.488
282.5,941.0,945,0,0,0.009,282.49
283.5,945.0,942,0,0,0.009,283.496
284.5,948.0,953,0,0,0.011,284.505
285.5,951.0,951,0,0,0.009,285.505
286.5,955.0,953,0,0,0.009,286.497
287.5,958.0,955,0,0,0.01,287.494
288.5,961.0,959,0,0,0.008,288.491
289.5,965.0,971,0,0,0.009,289.5
290.5,968.0,962,0,0,0.01,290.492
291.5,971.0,975,0,0,0.008,291.505
292.5,975.0,973,0,0,0.009,292.492
293.5,978.0,980,0,0,0.019,293.5
294.5,981.0,983,0,0,0.007,294.503
295.5,985.0,980,0,0,0.009,295.497
296.5,988.0,989,0,0,0.01,296.492
297.5,991.0,990,0,0,0.01,297.5
298.5,995.0,996,0,0,0.009,298.501
299.5,998.0,996,0,0,0.009,299.486
300.5,0.0,7,0,0,0.01,300.5
