0.5,0.4166666666666667
1.5,0.4166666666666667
2.5,0.4166666666666667
3.5,0.4166666666666667
4.5,0.4166666666666667
5.5,1.25
6.5,1.25
7.5,1.25
8.5,1.25
9.5,1.25
10.5,2.083333333333333
11.5,2.083333333333333
12.5,2.083333333333333
13.5,2.083333333333333
14.5,2.083333333333333
15.5,2.9166666666666665
16.5,2.9166666666666665
17.5,2.9166666666666665
18.5,2.9166666666666665
19.5,2.9166666666666665
20.5,3.75
21.5,3.75
22.5,3.75
23.5,3.75
24.5,3.75
25.5,4.583333333333333
26.5,4.583333333333333
27.5,4.583333333333333
28.5,4.583333333333333
29.5,4.583333333333333
30.5,5.416666666666668
31.5,5.416666666666668
32.5,5.416666666666668
33.5,5.416666666666668
34.5,5.416666666666668
35.5,6.25
36.5,6.25
37.5,6.25
38.5,6.25
39.5,6.25
40.5,7.083333333333332
41.5,7.083333333333332
42.5,7.083333333333332
43.5,7.083333333333332
44.5,7.083333333333332
45.5,7.916666666666668
46.5,7.916666666666668
47.5,7.916666666666668
48.5,7.916666666666668
49.5,7.916666666666668
50.5,8.75
51.5,8.75
52.5,8.75
53.5,8.75
54.5,8.75
55.5,9.583333333333334
56.5,9.583333333333334
57.5,9.583333333333334
58.5,9.583333333333334
59.5,9.583333333333334
60.5,10.416666666666666
61.5,10.416666666666666
62.5,10.416666666666666
63.5,10.416666666666666
64.5,10.416666666666666
65.5,11.25
66.5,11.25
67.5,11.25
68.5,11.25
69.5,11.25
70.5,12.083333333333336
71.5,12.083333333333336
72.5,12.083333333333336
73.5,12.083333333333336
74.5,12.083333333333336
75.5,12.916666666666664
76.5,12.916666666666664
77.5,12.916666666666664
78.5,12.916666666666664
79.5,12.916666666666664
80.5,13.75
81.5,13.75
82.5,13.75
83.5,13.75
84.5,13.75
85.5,14.583333333333336
86.5,14.583333333333336
87.5,14.583333333333336
88.5,14.583333333333336
89.5,14.583333333333336
90.5,15.416666666666664
91.5,15.416666666666664
92.5,15.416666666666664
93.5,15.416666666666664
94.5,15.416666666666664
95.5,16.25
96.5,16.25
97.5,16.25
98.5,16.25
99.5,16.25
100.5,17.083333333333332
101.5,17.083333333333332
102.5,17.083333333333332
103.5,17.083333333333332
104.5,17.083333333333332
105.5,17.916666666666668
106.5,17.916666666666668
107.5,17.916666666666668
108.5,17.916666666666668
109.5,17.916666666666668
110.5,18.75
111.5,18.75
112.5,18.75
113.5,18.75
114.5,18.75
115.5,19.58333333333333
116.5,19.58333333333333
117.5,19.58333333333333
118.5,19.58333333333333
119.5,19.58333333333333
120.5,20.416666666666668
121.5,20.416666666666668
122.5,20.416666666666668
123.5,20.416666666666668
124.5,20.416666666666668
125.5,21.25
126.5,21.25
127.5,21.25
128.5,21.25
129.5,21.25
130.5,22.08333333333333
131.5,22.08333333333333
132.5,22.08333333333333
133.5,22.08333333333333
134.5,22.08333333333333
135.5,22.91666666666667
136.5,22.91666666666667
137.5,22.91666666666667
138.5,22.91666666666667
139.5,22.91666666666667
140.5,23.75
141.5,23.75
142.5,23.75
143.5,23.75
144.5,23.75
145.5,24.58333333333333
146.5,24.58333333333333
147.5,24.58333333333333
148.5,24.58333333333333
149.5,24.58333333333333
150.5,25.41666666666667
151.5,25.41666666666667
152.5,25.41666666666667
153.5,25.41666666666667
154.5,25.41666666666667
155.5,26.25
156.5,26.25
157.5,26.25
158.5,26.25
159.5,26.25
160.5,27.08333333333333
161.5,27.08333333333333
162.5,27.08333333333333
163.5,27.08333333333333
164.5,27.08333333333333
165.5,27.91666666666667
166.5,27.91666666666667
167.5,27.91666666666667
168.5,27.91666666666667
169.5,27.91666666666667
170.5,28.75
171.5,28.75
172.5,28.75
173.5,28.75
174.5,28.75
175.5,29.58333333333333
176.5,29.58333333333333
177.5,29.58333333333333
178.5,29.58333333333333
179.5,29.58333333333333
180.5,30.41666666666667
181.5,30.41666666666667
182.5,30.41666666666667
183.5,30.41666666666667
184.5,30.41666666666667
