Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,09.06.2021;10:49:57042
124.5,1.0,460,0,0,0.513,124.49
125.5,1.0,405,0,0,0.59,125.491
126.5,1.0,473,0,0,0.588,126.496
127.5,1.0,421,0,0,0.568,127.494
128.5,1.0,378,0,0,0.656,128.489
129.5,1.0,542,0,0,0.513,129.494
130.5,1.0,586,0,0,0.441,130.5
131.5,1.0,424,0,0,0.546,131.5
132.5,1.0,476,0,0,0.58,132.495
133.5,1.0,447,0,0,0.55,133.495
134.5,1.0,395,0,0,0.63,134.489
135.5,1.0,554,0,0,0.498,135.492
136.5,1.0,376,0,0,0.492,136.51
137.5,1.0,0,0,0,0.0,137.495
138.5,1.0,2,0,0,0.018,138.495
139.5,1.0,0,0,0,0.0,139.492
140.5,1.0,1,0,0,0.026,140.505
141.5,1.0,2,0,0,0.017,141.497
142.5,1.0,0,0,0,0.0,142.495
143.5,1.0,1,0,0,0.015,143.494
144.5,1.0,2,0,0,0.011,144.501
145.5,1.0,1,0,0,0.005,145.49
146.5,1.0,0,0,0,0.0,146.489
147.5,1.0,1,0,0,0.014,147.496
148.5,1.0,1,0,0,0.018,148.492
149.5,1.0,1,0,0,0.018,149.495
150.5,1.0,1,0,0,0.013,150.495
151.5,1.0,1,0,0,0.014,151.492
152.5,1.0,1,0,0,0.015,152.489
153.5,1.0,1,0,0,0.011,153.498
154.5,1.0,1,0,0,0.016,154.488
155.5,1.0,1,0,0,0.016,155.489
156.5,1.0,1,0,0,0.007,156.493
157.5,1.0,1,0,0,0.016,157.488
158.5,1.0,2,0,0,0.009,158.498
159.5,1.0,1,0,0,0.008,159.492
160.5,1.0,0,0,0,0.0,160.499
161.5,1.0,0,0,0,0.0,161.495
162.5,1.0,1,0,0,0.009,162.493
163.5,1.0,0,0,0,0.0,163.492
164.5,1.0,2,0,0,1.738,164.488
165.5,1.0,1,0,0,0.007,165.497
166.5,1.0,1,0,0,3.62,166.495
167.5,1.0,0,0,0,0.0,167.493
168.5,1.0,1,0,0,0.636,168.486
169.5,1.0,2,0,0,2.192,169.493
170.5,1.0,2,0,0,2.164,170.492
171.5,1.0,1,0,0,0.011,171.505
172.5,1.0,1,0,0,0.862,172.5
173.5,1.0,1,0,0,0.544,173.51
174.5,1.0,1,0,0,0.018,174.49
175.5,1.0,0,0,0,0.0,175.503
176.5,1.0,2,0,0,0.278,176.495
177.5,1.0,1,0,0,0.007,177.494
178.5,1.0,1,0,0,3.441,178.499
179.5,1.0,1,0,0,0.025,179.49
180.5,16.0,10,0,0,0.026,180.49
181.5,50.0,22,0,0,0.083,181.501
182.5,83.0,42,0,0,0.132,182.492
183.5,116.0,103,0,0,0.279,183.502
184.5,150.0,186,0,0,0.303,184.5
185.5,183.0,181,0,0,0.018,185.491
186.5,216.0,230,0,0,0.27,186.496
187.5,250.0,250,0,0,0.024,187.495
188.5,283.0,302,5,0,0.418,188.497
189.5,316.0,316,1,0,0.016,189.5
190.5,350.0,364,0,0,0.25,190.502
191.5,383.0,383,0,0,0.016,191.5
192.5,416.0,415,0,0,0.014,192.497
193.5,450.0,449,0,0,0.013,193.5
194.5,483.0,482,0,0,0.012,194.493
195.5,516.0,516,0,0,0.013,195.498
196.5,550.0,546,0,0,0.012,196.496
197.5,583.0,590,0,0,0.015,197.496
198.5,616.0,618,0,0,0.012,198.496
199.5,650.0,648,0,0,0.011,199.5
200.5,683.0,673,0,0,0.012,200.515
201.5,716.0,726,0,0,0.02,201.494
202.5,750.0,751,0,0,0.011,202.495
203.5,783.0,783,0,0,0.011,203.499
204.5,816.0,816,0,0,0.016,204.499
205.5,850.0,844,0,0,0.011,205.495
206.5,883.0,882,0,0,0.012,206.49
207.5,916.0,918,0,0,0.019,207.49
208.5,950.0,809,0,0,0.011,208.495
209.5,983.0,460,0,0,0.416,209.496
210.5,994.0,1354,0,0,0.226,210.513
211.5,983.0,1293,0,0,0.124,211.493
212.5,972.0,969,0,0,0.011,212.493
213.5,961.0,956,0,0,0.01,213.488
214.5,950.0,955,0,0,0.014,214.494
215.5,938.0,937,0,0,0.01,215.502
216.5,927.0,926,0,0,0.018,216.496
217.5,916.0,911,0,0,0.009,217.487
218.5,905.0,914,0,0,0.011,218.495
219.5,894.0,894,0,0,0.009,219.501
220.5,883.0,883,0,0,0.008,220.495
221.5,872.0,869,0,0,0.009,221.488
222.5,861.0,855,0,0,0.009,222.495
223.5,850.0,859,0,0,0.009,223.494
224.5,838.0,836,0,0,0.008,224.491
225.5,827.0,819,0,0,0.009,225.488
226.5,816.0,826,0,0,0.009,226.492
227.5,805.0,805,0,0,0.011,227.496
228.5,794.0,789,0,0,0.009,228.488
229.5,783.0,780,0,0,0.009,229.494
230.5,772.0,777,0,0,0.012,230.492
231.5,761.0,764,0,0,0.009,231.5
232.5,750.0,750,0,0,0.009,232.497
